398.435	4559.96
400.662	4354.56
402.886	4434.21
405.112	4274.32
407.338	4268.17
409.56	4218.16
411.785	4398.14
414.006	4227.15
416.23	4332.3
418.45	4540.78
420.672	4255.1
422.894	4501.9
425.113	4543.09
427.333	4429.31
429.551	4252.43
431.771	4273.09
433.988	4535.56
436.206	4302.41
438.422	4359.94
440.639	4497.63
442.856	4319.21
445.07	4321.09
447.286	4374.13
449.499	4327.43
451.713	4328.5
453.925	4131.9
456.139	4116.42
458.35	4272.96
460.562	4473.4
462.772	4396.1
464.984	4312.87
467.193	4296.89
469.403	4281.25
471.611	4284.82
473.82	4246.12
476.027	4269.21
478.235	4203.49
480.441	4339.12
482.648	4310.03
484.852	4091.8
487.058	4277.2
489.262	4264.55
491.467	4227.3
493.669	4008.63
495.873	4292.66
498.075	4370.88
500.278	4251.58
502.478	4247.73
504.678	4344.62
506.879	4512.9
509.078	4529.34
511.278	4358.68
513.476	4636.47
515.675	4170.88
517.872	4191.63
520.068	4599.96
522.265	4417.2
524.461	4262.25
526.657	4637.42
528.851	4384.25
531.047	4451.92
533.24	4430.07
535.432	4674.54
537.626	4492.27
539.817	4554.58
542.01	4479.78
544.2	4501.19
546.39	4559.95
548.582	4289.86
550.77	4335.07
552.961	4463.45
555.148	4487.25
557.335	4360.26
559.524	4375.67
561.71	4363.24
563.896	4106.15
566.083	4318.71
568.267	4246.88
570.451	4297.84
572.637	4330.13
574.82	4490.97
577.002	4470.66
579.186	4254.26
581.368	4347.85
583.551	4233.4
585.731	4184.16
587.911	4126.82
590.09	4344.38
592.271	4171.83
594.449	4293.92
596.627	4467.36
598.806	4366.22
600.983	4115.44
603.159	4186.38
605.337	4090.49
607.512	4283.7
609.687	4064.31
611.863	4355.87
614.036	4007.93
616.209	4323.16
618.382	4249.83
620.556	4007.95
622.727	4207.63
624.898	4386.66
627.071	4285.75
629.241	4235.51
631.41	4135.01
633.579	4114.36
635.75	4457.35
637.917	4241.08
640.085	4483.85
642.252	4390.61
644.42	4094.96
646.586	4216.82
648.751	4241.69
650.916	4238.62
653.08	4479
655.246	4280.52
657.409	4539.56
659.572	4361.3
661.734	4579.5
663.898	4472.63
666.059	4523.69
668.22	4518.16
670.38	4520.47
672.539	4467.51
674.7	4266.5
676.859	4410.61
679.017	4284.76
681.175	4413.57
683.332	4241.72
685.49	4022.21
687.646	4372.2
689.802	4350.26
691.957	4295.08
694.111	4320.96
696.265	4167.41
698.421	4331.83
700.574	4437.03
702.726	4233.25
704.878	4296.93
707.029	4581.82
709.18	4579.24
711.331	4724.46
713.483	4526.07
715.632	4558.72
717.781	4655.3
719.929	4633.77
722.077	5019.07
724.224	4444.79
726.371	4752.02
728.517	4637.74
730.665	4796.43
732.81	4593.95
734.955	4443.34
737.099	4465.61
739.243	4610.18
741.386	4527.02
743.529	4684.36
745.671	4555.67
747.813	4626.83
749.954	4831.31
752.095	4709.21
754.235	4689.66
756.377	4723.66
758.516	4752.52
760.655	4702.5
762.793	4795.01
764.931	4674.19
767.068	5003.88
769.204	4661.12
771.34	4969.16
773.476	5071.73
775.611	5261.63
777.746	5400.89
779.88	5510.56
782.014	5569.83
784.147	5272.68
786.279	5350.15
788.411	5166.63
790.543	4895.2
792.674	4954.46
794.805	5082.02
796.935	5126.66
799.064	4901.52
801.193	5103.46
803.322	4932.17
805.45	4954.84
807.578	5171.05
809.705	5170.62
811.831	5157.75
813.957	5058.42
816.083	5104.48
818.208	4909.36
820.332	5055.43
822.456	5205.72
824.58	5297.62
826.703	5009.29
828.825	5156.07
830.947	5067.55
833.069	4872.03
835.19	4877.37
837.311	5170.36
839.431	5010.74
841.55	5277.12
843.667	4887.09
845.786	5096.74
847.904	5100.48
850.021	5146.24
852.138	5002.72
854.255	4907.34
856.371	5054.56
858.486	4949.6
860.601	4962.68
862.716	4992.51
864.83	5050.12
866.942	4934.5
869.055	5023.7
871.167	5012.1
873.279	5070.66
875.391	5023.68
877.502	4871.07
879.612	5140.46
881.722	5028.82
883.83	4936.07
885.939	4732.48
888.048	5076.75
890.156	5087.14
892.263	5021.14
894.37	5209.37
896.477	4999.81
898.581	5100.05
900.687	5209.22
902.792	5064.09
904.896	5252.83
907	5053.64
909.104	5063.93
911.205	5239.86
913.308	5349.59
915.41	4883.18
917.512	5078.58
919.613	4879.04
921.711	4970.72
923.812	5093.9
925.911	5156.18
928.01	5017.27
930.109	5031.5
932.205	5019.96
934.303	5204.12
936.4	4843.94
938.497	4809.33
940.591	4918.57
942.687	4944.12
944.782	4897.66
946.877	5024.89
948.971	4886.17
951.063	4884.65
953.156	4942.06
955.249	4884.85
957.341	5112.88
959.431	4929
961.522	4982.71
963.613	5233.12
965.701	4958.76
967.791	5144.41
969.881	5094.5
971.969	4916.05
974.056	5145.6
976.144	4930.97
978.231	4998.58
980.316	5246.75
982.403	5232.83
984.488	5211.23
986.574	5159.16
988.657	4969.69
990.741	5353.06
992.825	5298.1
994.907	5301.45
996.99	5427.11
999.072	5655.14
1001.15	5945.76
1003.23	5621.91
1005.31	5693.6
1007.39	5319.49
1009.47	5299.82
1011.55	5245.76
1013.63	5051.2
1015.71	5411.26
1017.79	5106.77
1019.86	5165.81
1021.94	5215.37
1024.01	5333.63
1026.09	5344.56
1028.17	5488.64
1030.24	5394.21
1032.31	5475.94
1034.39	5301.76
1036.46	5272.96
1038.53	5179.92
1040.6	5306.21
1042.68	5157.77
1044.75	5207.47
1046.82	5074.62
1048.89	5363.11
1050.96	5226.76
1053.03	5260.77
1055.1	5506.93
1057.16	5467.9
1059.23	5453.3
1061.3	5464.53
1063.37	5378.25
1065.43	5529.82
1067.5	5368.13
1069.56	5252.11
1071.63	5602.7
1073.69	5494.1
1075.76	5560.17
1077.82	5655.89
1079.88	5565.77
1081.94	5799.06
1084	5687.34
1086.07	5711.23
1088.13	5664.77
1090.19	5643.66
1092.25	5924.96
1094.31	5893.16
1096.36	5897.65
1098.42	5906.82
1100.48	5829.01
1102.54	5545.28
1104.6	5758.2
1106.65	5656.73
1108.71	5640.89
1110.76	5577.85
1112.82	5535.14
1114.87	5352.15
1116.93	5451.37
1118.98	5293.29
1121.03	5611.18
1123.09	5371.44
1125.14	5365.69
1127.19	5347.94
1129.24	5366.5
1131.29	5223.65
1133.34	5447.12
1135.39	5361.02
1137.44	5299.45
1139.49	5135.69
1141.54	5349.51
1143.59	5172.08
1145.63	5079.24
1147.68	5125.96
1149.73	5109.66
1151.77	5010.14
1153.82	5099.61
1155.86	5016.95
1157.91	4957.16
1159.95	5056.49
1161.99	4913
1164.04	5088.86
1166.08	4804.72
1168.12	5215.45
1170.16	4936.13
1172.2	5236.31
1174.24	5144.53
1176.28	5337.78
1178.32	5042.11
1180.36	5094.35
1182.4	4906.68
1184.44	4853.65
1186.48	4959.43
1188.51	4993.23
1190.55	4951.38
1192.59	5175.48
1194.62	4797.44
1196.66	5022.17
1198.69	5066.58
1200.73	5129.86
