398.435	4700.04
400.662	4897.5
402.886	4969.1
405.112	4770.07
407.338	5036.32
409.56	4803.18
411.785	4831.19
414.006	4982.04
416.23	4958.72
418.45	5130.67
420.672	5009.28
422.894	5002.9
425.113	4808.54
427.333	4912.63
429.551	5003.57
431.771	4955.07
433.988	5153.26
436.206	4864.74
438.422	4940.86
440.639	5064.4
442.856	4970.94
445.07	4829.15
447.286	4803.57
449.499	4875.65
451.713	4523.15
453.925	5018.3
456.139	4589.2
458.35	5049.78
460.562	4842.55
462.772	4952.79
464.984	4547.31
467.193	4857.1
469.403	4576.34
471.611	4668.35
473.82	4957.42
476.027	4867.99
478.235	4802.3
480.441	4758.84
482.648	4705.34
484.852	4855.32
487.058	4774.71
489.262	4853.31
491.467	4782.9
493.669	4773.36
495.873	4766.76
498.075	4934.19
500.278	4883.27
502.478	4731.04
504.678	4792.55
506.879	4879.97
509.078	4963.4
511.278	4872.69
513.476	4822.44
515.675	4959.13
517.872	4820.07
520.068	4763.51
522.265	4912.84
524.461	5142.93
526.657	4951.7
528.851	4911.14
531.047	5035.51
533.24	5166.13
535.432	5118.15
537.626	5089.42
539.817	5003.8
542.01	4954.61
544.2	4999.48
546.39	5145.58
548.582	4770.06
550.77	5100.31
552.961	4726.63
555.148	4817.45
557.335	4912.68
559.524	5038.86
561.71	4806.26
563.896	4792.13
566.083	5033.49
568.267	4613.06
570.451	4868.88
572.637	5044.54
574.82	4620.23
577.002	4768.38
579.186	4898.05
581.368	4904.62
583.551	4731.33
585.731	4714.03
587.911	4739.44
590.09	4697.85
592.271	4641.78
594.449	4501.37
596.627	4804.69
598.806	4627.02
600.983	4564.26
603.159	5003
605.337	4340.61
607.512	4553.92
609.687	4559.48
611.863	4488.75
614.036	4596.96
616.209	4790.4
618.382	4805.92
620.556	4922.79
622.727	4712.7
624.898	4807.9
627.071	4857.63
629.241	4766.02
631.41	4456.3
633.579	4936.29
635.75	4664.95
637.917	4678.64
640.085	4518.87
642.252	4679.97
644.42	4880.13
646.586	4634.07
648.751	4793.48
650.916	4671.35
653.08	4809.91
655.246	4742.71
657.409	4859.63
659.572	4900.08
661.734	4954.19
663.898	4876.91
666.059	4863.66
668.22	4848.6
670.38	4854.58
672.539	4955.8
674.7	4579.76
676.859	4556.43
679.017	4708.31
681.175	4810.84
683.332	4847.82
685.49	4925.31
687.646	4701.38
689.802	4828.35
691.957	4910.7
694.111	4743.95
696.265	4858.5
698.421	4889.77
700.574	4748.35
702.726	4742.67
704.878	4880.3
707.029	5046.6
709.18	5105.52
711.331	5166.26
713.483	5215.82
715.632	5156.43
717.781	5227.75
719.929	5278.25
722.077	5076.91
724.224	5328.35
726.371	5245.66
728.517	5380.75
730.665	5191.17
732.81	5311.66
734.955	4950.49
737.099	5287.51
739.243	5118.09
741.386	5093.47
743.529	5124.1
745.671	5051.38
747.813	5098.3
749.954	5183.6
752.095	4929.45
754.235	5403.94
756.377	5228.3
758.516	5451.89
760.655	5200.73
762.793	5342.66
764.931	5296.11
767.068	5624.6
769.204	5613.23
771.34	5555.24
773.476	6003.58
775.611	6170.64
777.746	6209.76
779.88	6219.96
782.014	6639.55
784.147	5918.19
786.279	5946.88
788.411	5968.71
790.543	5952.25
792.674	5722.66
794.805	5801.41
796.935	5676.37
799.064	5592.11
801.193	5484.54
803.322	5927.09
805.45	5886.12
807.578	5885.73
809.705	5810.52
811.831	5773.49
813.957	5674.94
816.083	5771.44
818.208	5876.26
820.332	5785.58
822.456	5876.27
824.58	5840.96
826.703	5902.61
828.825	5699.87
830.947	5814.06
833.069	5641.39
835.19	5751.47
837.311	6010.63
839.431	5865.19
841.55	5871.11
843.667	6015.02
845.786	5963.97
847.904	5640.93
850.021	5908.85
852.138	5854.08
854.255	5897.99
856.371	5783.85
858.486	5769.58
860.601	5810.34
862.716	5469.36
864.83	5645.74
866.942	5528.37
869.055	5515.91
871.167	5432.25
873.279	5389.04
875.391	5556.8
877.502	5650.26
879.612	5818.85
881.722	5690.88
883.83	5549.38
885.939	5703.39
888.048	5449.68
890.156	5578.84
892.263	5813.25
894.37	5919.05
896.477	5986.52
898.581	5874.47
900.687	5805.18
902.792	6026.58
904.896	6060.54
907	6117.8
909.104	6063.41
911.205	5968.54
913.308	5811.74
915.41	5953.34
917.512	5716.19
919.613	5998.59
921.711	5917.53
923.812	5591.84
925.911	5705.52
928.01	5610.75
930.109	5746.83
932.205	5737.99
934.303	5806.73
936.4	5762.92
938.497	5758.29
940.591	5515.57
942.687	5687.31
944.782	5554.69
946.877	5504.34
948.971	5485.74
951.063	5655.72
953.156	5428.37
955.249	5675.95
957.341	5530.64
959.431	5624.41
961.522	5778.43
963.613	5742.88
965.701	5790
967.791	6051.99
969.881	6046.98
971.969	5593.17
974.056	5849.91
976.144	5764.26
978.231	5801.79
980.316	5787.12
982.403	5785.16
984.488	5958.74
986.574	5987.61
988.657	5748.4
990.741	5836.48
992.825	5839.51
994.907	5906.05
996.99	6258.24
999.072	6680.38
1001.15	7027.85
1003.23	7011.76
1005.31	6807.33
1007.39	6096.37
1009.47	5989.96
1011.55	6079.26
1013.63	6033.21
1015.71	5977.36
1017.79	5721.68
1019.86	6182.51
1021.94	5755.64
1024.01	6214.68
1026.09	6176.91
1028.17	6265.34
1030.24	6121.33
1032.31	6141.9
1034.39	6292.44
1036.46	6225.78
1038.53	5896.6
1040.6	6249.21
1042.68	6067.7
1044.75	6337.46
1046.82	6064.94
1048.89	6142.34
1050.96	6170.36
1053.03	6035.08
1055.1	6114.31
1057.16	6166.5
1059.23	6333.95
1061.3	6376.16
1063.37	6174.18
1065.43	6384.7
1067.5	6411.76
1069.56	6412.48
1071.63	6301.05
1073.69	6438.49
1075.76	6524.58
1077.82	6337.78
1079.88	6745.29
1081.94	6908.41
1084	6854.93
1086.07	6611.7
1088.13	6576.84
1090.19	6829.09
1092.25	6817.16
1094.31	6988.34
1096.36	6740.54
1098.42	6815.49
1100.48	6898.51
1102.54	6726.27
1104.6	6796.84
1106.65	6655.28
1108.71	6571.38
1110.76	6316.53
1112.82	6570.29
1114.87	6563.69
1116.93	6359.5
1118.98	6370.97
1121.03	6419.75
1123.09	6211.14
1125.14	5980.13
1127.19	6260.96
1129.24	6254.57
1131.29	6185.9
1133.34	5981.83
1135.39	5853.07
1137.44	6001.46
1139.49	5884.29
1141.54	5914.82
1143.59	5902.52
1145.63	5836.43
1147.68	5881.76
1149.73	5697.76
1151.77	5711.65
1153.82	5789.02
1155.86	5761.18
1157.91	5670.41
1159.95	5549.54
1161.99	5409.62
1164.04	5752.07
1166.08	5781.19
1168.12	5570.28
1170.16	5653.09
1172.2	5878.01
1174.24	5751.41
1176.28	5903.11
1178.32	5866.07
1180.36	5641.35
1182.4	5792.47
1184.44	5732.78
1186.48	5536
1188.51	5552.5
1190.55	5451.7
1192.59	5422.25
1194.62	5510.41
1196.66	5778.38
1198.69	5739.61
1200.73	5861.98
1202.76	5793.09
1204.79	6170.45
1206.83	5999.11
1208.86	6235.47
1210.89	5907.63
1212.92	6093.5
1214.95	6142.01
1216.98	6280.69
1219.01	6332.23
1221.04	6358.11
1223.07	6567.36
1225.1	6382.42
1227.13	6636.6
1229.16	6857.3
1231.18	6612.69
1233.21	6642.17
1235.24	6713.73
1237.26	6738.98
1239.29	6907.57
1241.31	6843.95
1243.34	6880.43
1245.36	6840.57
1247.38	7110.78
1249.41	6901.06
1251.43	7175.02
1253.45	7102.48
1255.47	7080.85
1257.49	6849.68
1259.51	7019.51
1261.53	6823.25
1263.55	6507.91
1265.57	7009.5
1267.59	6761.92
1269.61	6882.16
1271.63	6489.78
1273.64	6665.78
1275.66	6787.44
1277.68	6755.34
1279.69	6873.47
1281.71	6616.45
1283.72	6724.85
1285.74	6855
1287.75	6829.32
1289.77	7180.46
1291.78	7057.02
1293.79	7233.58
1295.8	7104.07
1297.81	7079.64
1299.83	7281.06
1301.84	7385.27
1303.85	7265.2
1305.86	7323.43
1307.86	7456.74
1309.87	7555.47
1311.88	7540.65
1313.89	7637.23
1315.9	7546.38
1317.9	7306.32
1319.91	7500.77
1321.92	7593.9
1323.92	7644.28
1325.93	7580.85
1327.93	7536.64
1329.94	7690.94
1331.94	7936.62
1333.94	7687.02
1335.94	7679.05
1337.95	7671.54
1339.95	7701.28
1341.95	7405.82
1343.95	7112.37
1345.95	7272.09
1347.95	7119.53
1349.95	6880.31
1351.95	7002.83
1353.95	6713.03
1355.95	6754.2
1357.94	6703.1
1359.94	6759.49
1361.94	6768.04
1363.93	6850.97
1365.93	6525.1
1367.92	6506.83
1369.92	6727.78
1371.91	6796.96
1373.91	6767.27
1375.9	6777.73
1377.89	6632.49
1379.89	6679.24
1381.88	6633.5
1383.87	6544.95
1385.86	6722.17
1387.85	6279.18
1389.84	6384.27
1391.83	6109.64
1393.82	6289.59
1395.81	6365.43
1397.8	6138.53
1399.79	6151.69
1401.77	6131.94
1403.76	6137.88
1405.75	6299.87
1407.73	6035.08
1409.72	5948.9
1411.7	6018.03
1413.69	6127.15
1415.67	6012.52
1417.66	6177.27
1419.64	6068.99
1421.62	6049.55
1423.6	6165.62
1425.59	5992.89
1427.57	6260.73
1429.55	6156.78
1431.53	6134.03
1433.51	6185.88
1435.49	6472.86
1437.47	6682.1
1439.45	6739.98
1441.42	7009.2
1443.4	7120.63
1445.38	7424.2
1447.36	7456.56
1449.33	7499.52
1451.31	7529.74
1453.28	7518.76
1455.26	7438.95
1457.23	7470.76
1459.21	7143.95
1461.18	7213.37
1463.15	7150.58
1465.13	7221.23
1467.1	6950.9
1469.07	6551.06
1471.04	6723.04
1473.01	6949.47
1474.98	6729.85
1476.95	6890.57
