380.329	4426.02
382.56	4378.67
384.791	4308.88
387.019	4253.22
389.249	4280.27
391.476	4216.13
393.705	4120.88
395.933	4127.82
398.158	4539.1
400.385	4305.24
402.61	4368.59
404.836	4114.91
407.061	4330.39
409.284	4381.18
411.508	4492.46
413.73	4421.44
415.953	4228.26
418.174	4194.35
420.396	4253.42
422.616	3877.51
424.837	4133.96
427.057	4189
429.275	4202.47
431.495	4379.02
433.712	4253.98
435.93	4455.56
438.146	4279.55
440.363	4374.94
442.578	4419.44
444.794	4122.07
447.008	4081.82
449.223	3927.25
451.436	4055.01
453.65	4102.44
455.862	3981.24
458.075	4151.92
460.287	4066.54
462.497	4150.2
464.709	4251.2
466.918	3987.22
469.126	3962.02
471.336	4049.63
473.543	3984.33
475.752	4010.25
477.958	4028.03
480.166	4040.31
482.371	4193.37
484.578	4134.87
486.782	4265.97
488.988	4283.9
491.191	4234.81
493.395	4100.33
495.597	4165.8
497.801	3923.35
500.002	4158.44
502.202	4305.92
504.404	4184.58
506.604	4440.78
508.804	3933.79
511.003	4320.54
513.202	4245.71
515.4	4416.93
517.598	4282.79
519.795	4182.64
521.99	4244.12
524.187	4526.04
526.382	4396.27
528.578	4293.06
530.772	4254.96
532.965	4448.75
535.159	4214.14
537.351	4190.48
539.545	4273.67
541.736	4513.77
543.926	4515.83
546.118	4234.13
548.307	4256.61
550.496	4444.55
552.686	4329.61
554.874	4282.42
557.063	4257.13
559.25	4014.93
561.436	4281.09
563.624	4201.41
565.809	4179.33
567.994	4254.36
570.18	4119.87
572.363	4109.13
574.546	4165.75
576.731	4079.99
578.913	4146.58
581.094	3967.95
583.277	4252.2
585.458	4067.19
587.638	3943.4
589.819	3997.63
591.998	4184.71
594.176	4207.19
596.356	3854.75
598.533	4089.35
600.71	4047.74
602.886	4063.28
605.064	3986.03
607.239	3961.59
609.414	3836.65
611.59	3884.02
613.764	3917.46
615.937	3829.63
618.11	3936.19
620.284	4088.31
622.455	3982.51
624.626	4038.71
626.797	4079.95
628.969	3889.92
631.138	4066.54
633.307	4023.01
635.476	4044.59
637.646	3972.53
639.813	3928.7
641.98	3794.27
644.146	4140.77
646.314	4045.48
648.48	4060.98
650.645	3857.93
652.809	4213.06
654.973	3951.91
657.138	3926.27
659.301	4136.68
661.463	4156.07
663.625	4023.59
665.788	4114.57
667.949	4304.33
670.109	4056.86
672.269	4115.56
674.428	4243.66
676.586	4035.34
678.747	4058.88
680.904	4068.14
683.061	3954.17
685.218	4249.84
687.374	3902.65
689.53	3657.79
691.687	3732.61
693.841	3984.37
695.995	3905.06
698.149	3990.3
700.302	3987.17
702.454	4016.49
704.608	4069.12
706.76	4148.82
708.911	4115.83
711.061	4170.68
713.211	4271.73
715.36	4131.46
717.509	4338.14
719.658	4525.27
721.806	4377.87
723.955	4568.34
726.102	4595.89
728.248	4579.25
730.394	4391.49
732.539	4306.36
734.684	4231.41
736.829	4237.39
738.972	4114.13
741.116	4091.17
743.259	4268.53
745.403	4077.1
747.545	4032.58
749.686	4161.69
751.827	4021.23
753.967	4107.23
756.107	4277.66
758.246	4411.01
760.385	4213.16
762.523	4277.91
764.661	4210.43
766.798	4268.18
768.935	4309.27
771.071	4344.09
773.206	4371.06
775.342	4594.96
777.476	4619.73
779.61	4772.37
781.744	5256.9
783.877	5003.77
786.01	5191.06
788.142	5069.82
790.274	5018.06
792.405	4930.06
794.536	4655.37
796.666	4744.68
798.795	4842.85
800.924	4745.81
803.053	4834.86
805.181	4818.21
807.309	4794.84
809.436	4694.33
811.563	4712.69
813.689	4899.39
815.814	4827.46
817.939	4871.41
820.064	4506.19
822.188	4837.39
824.312	4600.62
826.435	4890.71
828.557	4587.61
830.68	4560.63
832.801	4845.39
834.922	4587.53
837.041	4559.61
839.161	4977.48
841.281	4690.82
843.4	4676.09
845.518	4715.37
847.636	4754.69
849.754	4993.52
851.871	5021.06
853.988	4924.65
856.104	4925.98
858.219	4820.16
860.332	4867.43
862.447	4748.74
864.561	4857.55
866.675	4850.78
868.788	4617.92
870.9	4425.66
873.013	4515.06
875.124	4680.47
877.233	4705.85
879.344	4656.28
881.454	4913.14
883.564	4785.58
885.673	4736.6
887.781	4664.04
889.89	4654.99
891.995	4955.07
894.102	4866.37
896.209	4872.06
898.315	5136.82
900.421	5060.27
902.526	5026.63
904.629	5023.32
906.733	5044.19
908.836	5095.47
910.94	5058.95
913.042	4930.71
915.143	5008.26
917.244	4740.36
919.345	4802.9
921.446	5080.04
923.546	4845.74
925.644	5145.97
927.743	4682.37
929.842	4764.69
931.94	4574.95
934.036	4655.95
936.133	4741.56
938.23	4602.99
940.326	4776.85
942.422	4662.7
944.516	4716.73
946.61	4684.37
948.705	4819.65
950.797	4615.26
952.89	4645.48
954.983	4830.6
957.075	4824.38
959.165	4647.97
961.256	4768.47
963.347	4759.78
965.438	4720.76
967.526	4816.12
969.615	4575.76
971.704	4733.15
973.79	4764.4
975.878	4834.08
977.966	4761.69
980.053	4775.59
982.137	4811.21
984.223	4524.88
986.309	4675.38
988.392	4646.22
990.476	4640.49
992.56	4725.38
994.642	4670.08
996.725	4708.13
998.807	4808.21
1000.89	5114.1
1002.97	5734.66
1005.05	5619.59
1007.13	5310.46
1009.21	5072.05
1011.29	4876.82
1013.37	4928.82
1015.44	4731.52
1017.52	4732.07
1019.6	4424.17
1021.68	4712.69
1023.75	4626.66
1025.83	4721.29
1027.9	4739.64
1029.98	4786.98
1032.05	4907.27
1034.12	4935.91
1036.2	4891.44
1038.27	5001.04
1040.34	5035.04
1042.41	5021.43
1044.48	5040.14
1046.55	4994.1
1048.62	4714.41
1050.69	4970.99
1052.76	5006.59
1054.83	5012.85
1056.9	4989.5
1058.97	4915.77
1061.04	5243.94
1063.1	5110.15
1065.17	4910.59
1067.23	5163.38
1069.3	5209.46
1071.36	5157.31
1073.43	5416.79
1075.49	5261.91
1077.55	5419.42
1079.62	5202.64
1081.68	5516.21
